id_sp,kode_pt,nama_pt
2427AC35-E2BD-4C3B-B46A-92D0FC1A27DB,901493,Indiana University Of Pennsylvania
783ED77A-AA0C-4860-925C-92DBF251B3BC,031025,Universitas Satya Negara Indonesia
08BBF6DE-EE22-46EC-82DF-92E9CF88E84D,902418,Southeast Metropolitan College
1E7B45D2-DD54-4E69-95AB-92EEBED21EE8,034161,Akademi Kebidanan Widya Karsa Jayakarta
16878E57-D5EB-4409-A4E8-92EFB781364D,011055,Universitas Battuta
EACCE2A5-AAD6-401C-83AB-92F61CC97000,083013,STKIP Hamzanwadi
B69BA944-D4DA-4CEB-933A-9305A2D88F2A,141020,Universitas Baliem Papua
2FA2464F-40AD-466A-AEF1-93080DE40ADF,063107,Sekolah Tinggi Manajemen Informatika dan Komputer Komputama Majenang
EDC51C01-8511-4D94-AE93-930BBE526B14,043304,Sekolah Tinggi Ilmu Ekonomi Bina Bangsa
1CF55DC9-5FBE-4034-8DCC-930FF5D34312,902528,South Dakota State University
B4A65BFA-B536-4EF0-B3EB-931807C5EC15,903265,The Istituto Europeo di Design
BA575302-18D0-46CB-93CA-931DDB6B89B8,061011,Universitas Pekalongan
C94F9073-55C0-4055-8275-931F59D967B2,211016,Universitas Islam Darussalam
CAB63323-FC0C-481F-8E43-932C8C38D090,092022,Institut Kesehatan dan Teknologi Buton Raya
19592C20-05ED-49D3-A05B-9332B0A77FA0,213067,STAI Raden Qosim Lamongan
4DD16F11-A104-40F5-8EDD-933443A73B14,071050,Universitas Kanjuruhan
5E0C8A7D-BB68-4D44-B0FE-933967E0526A,022006,Institut Teknologi dan Bisnis Lembah Dempo
6668540E-D0AE-459A-92E2-934797C957BC,903024,Universita degli studi di Ferrara
165BF733-8471-4E3F-9658-934C23E0D7BE,103020,STKIP YPM Bangko
CE9530E4-53EE-4857-826C-9350EC0EB445,902052,Universitat Aldenburg
07918997-24ED-4E48-9DC6-93510B76D9BE,044143,Akademi Keperawatan Kebonjati
C188E7D9-0BCA-4E3D-9CCC-93524D021540,014059,Akademi Kebidanan Bina Husada Tebing Tinggi
F64C64C2-3878-4A79-BA73-935E401524BD,015005,Politeknik Mandiri Bina Prestasi
086214F5-60AB-4555-91A2-9361DCCAED37,073076,Sekolah Tinggi Ilmu Ekonomi Nganjuk
73E06962-4F90-49F5-8FB6-93670131D965,201022,Universitas Islam Negeri Sultan Aji Muhammad Idris Samarinda
0091EFA5-BF39-48F7-959A-936B2C98CDD1,034140,Akademi Keperawatan Keris Husada
73C21FAA-FF35-4B02-BABD-93780A6C7B73,064024,AMIK Harapan Bangsa Surakarta
95960C10-FD7B-4013-A191-937A81597334,103137,STIA Indragiri
2D815303-60C3-4B6C-BA30-937BD178EB63,900598,Chiang Mai School Of Technology
182F4866-FC58-445B-812A-937DDA10C526,093192,Sekolah Tinggi Ilmu Kesehatan Budi Mulia 
91D4F399-C59E-4DFD-BADD-9395780A773D,131002,Universitas Iskandar Muda
70033DFF-B72B-4A2D-B7F0-9397A89C92CE,901339,Curatores Collegii Bostoniensis
93A1DCEF-A5E7-464F-8C04-93A09AB68E6B,901887,Universiteit Maastricht
B5F97121-B7C1-4153-B542-93AC9DD35291,041047,Universitas Wanita Internasional
EA459FF4-902D-402D-BB3E-93B6449F7331,163004,Sekolah Tinggi Ilmu Ekonomi Panca Bhakti Palu
7C856999-6BFD-465B-9EF5-93B738B67558,034018,Akademi Keuangan Dan Perbankan YPK
B9CF35A3-6094-4D7E-A054-93BAF9CBBBBB,213494,STAI Ar-Ridho Bagansiapiapi
D88C6B70-5E5D-4659-9B6D-93C31D5A0F2F,163036,Sekolah Tinggi Ilmu Pariwisata Manado
798628C0-06B9-4490-8824-93C7FE716366,021023,Universitas Dehasen Bengkulu
048257E0-06C6-4AAC-AC1B-93C8EC306691,044193,Akademi Kebidanan Cianjur
C0CF5250-D507-41BB-AD51-93C94BF51704,043236,Sekolah Tinggi Ilmu Ekonomi Budi Pertiwi
32CF7766-15C6-498C-B72E-93CF0DC964F0,233022,Sekolah Tinggi Teologi Diakonos
364A91B2-98A5-4F8B-A4FF-93CFA7203771,044081,AMIK Al-Ma soem
C435DBA2-A062-475C-94B0-93D5A51C8F61,013215,Sekolah Tinggi Ilmu Kesehatan Columbia Asia
6FBB2EC9-261F-4752-9DE6-93D69B0DF91E,174032,Akademi Bahasa Asing Persada Bunda
20FEDED2-B30B-4AE1-8CF1-93D8AB822B6D,901020,Georgetown University
3B6154BE-CB11-4E7F-936F-93DAF8C88D2A,902854,The University of Tokyo
FEE266D7-9EBE-4BD7-9091-93E82205528E,104070,Akademi Bahasa Asing Jambi
D34AB0BE-FD30-48BC-8CF9-93EC8BAE270D,032027,Institut Teknologi dan Bisnis Swadharma 
A45039DE-0C28-4DEC-8EBD-940AA407381A,901047,Illinois State University
871658E4-195C-4616-96CA-940C3311FEE2,154002,Akademi Keuangan Dan Perbankan Effata Kupang
5B65D255-AAE2-40B3-A76C-942419EA0C18,032030,Institut Teknologi dan Bisnis Jakarta
E518E136-8F5A-44C1-B56F-9424E0F8087D,113037,Sekolah Tinggi Ilmu Pertanian Palangka Raya
6AD30C7B-E5F1-4692-A9C9-9427EDC2113E,172024,Institut Kesehatan Helvetia Pekanbaru
9B6D9982-22E9-4C4D-ACA7-942AE66E6BC1,901011,Wesleyan University
9FD6993B-193D-4F8E-A978-942F8B957D0F,902798,ZEPPELIN UNIVERSITY
9B17DF45-09C9-402A-AA1D-9437037CE2D7,163040,Sekolah Tinggi Ilmu Kesehatan Muhammadiyah Manado
BF8AB3A6-300F-452C-9CC0-94518CB6741E,901872,Universiteit Brussel
074B7B87-81F2-4B08-BDB5-94588FB7D4F0,073001,Sekolah Tinggi Ilmu Ekonomi Indonesia Surabaya
BA31D67C-BA69-4852-A53E-9461AC60644E,213165,STIT Al-Hidayah Tasikmalaya
7D749CBE-16FC-43BA-A1A5-9474196FE1B9,901251,Eastern Oregon University
9A6DD0C6-307D-4D9C-9A9A-9480444757DA,073037,Sekolah Tinggi Ilmu Hukum Zainul Hasan
26114C58-3443-49DF-BA37-94898573B874,044247,Akademi Kebidanan Farmako Husada Al-Muchtari Bogor
671A5D2D-0212-481E-9C5B-949D250AC6EA,901451,Columbia College - Chicago
B1FA486D-D2D2-42D7-95BC-949F1F251BC3,900624,Pathum Thani College
C4E3289A-0664-4C8F-95B2-94AB4C26F665,901110,Massachusetts College Of Art
A6A63E13-110C-4740-ACC6-94B060AB5F28,900395,Tamkang University
C02E9527-BFF7-45D8-8379-94B10E790CDC,212078,Institut Agama Islam Bakti Negara Tegal
5C6C8B11-A82B-4A6A-A827-94BA5F5DC3CD,013151,STKIP Nias Selatan
D2038AE1-51E8-4DFF-8BB8-94BCF3D1F643,034228,Akademi Gizi Andalusia
4C8DF80E-B7DB-4082-8231-94C02F9F4D8F,033093,Sekolah Tinggi Ilmu Ekonomi Moh Husni Thamrin
8982CA88-F5F9-46D2-8A11-94C32E95B773,900261,Kumoh National University Of Technology
2A3BF677-F41C-42B4-A6D5-94D5F5B1900F,903235,Fachhochschule Coburg
CB8D5A1E-EC4E-43B2-807B-94DA30087273,005025,Politeknik Pertanian Negeri Payakumbuh
13117883-5E40-4D8B-8413-94E119D3C0E7,073124,Sekolah Tinggi Teknik Qomaruddin
B35AAD3D-660D-44F9-A364-94F3BF49886B,213415,"STIT Darul Ulum Kotabaru, Kalimantan Selatan"
33DF53F0-1894-41CF-806F-94F40CBB34F8,213060,"STAI Ma`arif Sampang Madura, Jawa Timur"
05E6A894-0DEC-465B-A0EF-95037294D6DE,903128,Alandalus University
6B6A4957-E60B-4C7D-9908-95071035DD2D,015009,Politeknik LP3I Medan
ED0F3751-C754-47D0-BE51-950D1B63EB28,071092,Universitas Doktor Nugroho Magetan
D56BF6A7-DBB5-4E72-B043-950FB774AC5A,213605,Institut Agama Islam As Siddiq Kie Raha Maluku Utara
87BC6DB7-E050-49CA-A4E4-9510EC53A9FB,042012,Institut Keguruan dan Ilmu Pendidikan Siliwangi
996A193C-E510-44AA-9733-9515BF1C38B6,075019,Politeknik Mercusuar Indonesia
3A27AAD8-AB7A-4F81-AE90-9519E19B711C,033034,STMIK Kuwera
43A0DB69-259D-4D74-9305-951F16533E9F,901154,University Of New Mexico
570527BC-DE84-4489-8CFB-952848DB76DA,173050,Sekolah Tinggi Ilmu Ekonomi Bentara Persada Batam
D6990F44-8CE3-4468-A492-953C87BA9BD8,134031,Akademi Kebidanan Adhira Mustika Gayo
942EBEFB-001A-42B3-821F-95425F08D083,213351,"STAI YAMRA Merauke, Papua"
8EC97FDE-60CC-4A31-A747-9544C822C9BF,083108,Sekolah Tinggi Ilmu Kesehatan Bali Wisnu Dharma Denpasar
A9F6C78E-E713-42BD-9475-954C861057DD,104016,Akademi Sekretari Dan Manajemen Jambi
711B4564-D66B-4945-9B29-955297097AA1,283001,Sekolah Tinggi Agama Buddha Negeri Sriwijaya Tangerang
92C80C0C-20A0-45BC-8963-955B2471805F,073111,Sekolah Tinggi Ilmu Ekonomi Indocakti
80AB4118-C0B1-4EC3-88BF-955EEC0E3E4E,202037,Institut Agama Islam Negeri Lhokseumawe
6F81F69E-3563-45A4-AD77-9565BED7DE78,900848,The Islamic University Of Medina
2E1FD9FB-A5D3-4623-BE46-956C8A1A0BB9,903237,"University of London, Royal Holloway and Bedford New College"
F6C3B885-AC05-436F-A210-95737A0B9D8D,902607,Chalmers University Of Technology
9D37B4C5-0836-4437-9FD6-958D2294F099,114101,Akademi Farmasi ISFI Banjarmasin 
79D29695-28B2-4649-B03C-958E8C08CA53,153027,STKIP Simbiosis
C97D7A32-503A-4CAC-8302-958E8F85E222,333001,Sekolah Tinggi Ilmu Statistik
6600717D-50DD-4637-81D7-958F9215B9B9,084001,Akademi Akuntansi Denpasar
520AA7DC-8776-48F0-A000-9597835C85CC,901322,Associated Mennonite Biblical Seminary
9437BEDB-7AA2-4B43-9C6B-959CD85D523F,902277,Universitas Beograd
4F1F5849-27C6-41CA-B63D-95A30FE915F5,043201,Sekolah Tinggi Farmasi YPIB Cirebon
77CF3766-3E24-4B72-A326-95ABC350BDD8,213469,Sekolah Tinggi Ilmu Tarbiyah INSIDA
1256070F-AC74-4BFE-A6C2-95ADF06DA986,902963,College of the Ozarks
89728CEE-DACE-4414-804E-95BBFE487BA9,242003,Institut Agama Hindu Negeri Gde Pudja Mataram
6D7E060C-E9E0-4598-9221-95C15DAA8AC9,033069,Sekolah Tinggi Manajemen Ppm
C629ADBC-5C13-4EEF-83BE-95C678307D24,902384,The University Of Notre Dame Australia
B65BED22-DBF9-4BB4-AAF3-95C980F90A7D,043322,STKIP Muhammadiyah Bogor
3E49448F-A313-4EEF-BDD3-95D2288CAC4F,045014,Politeknik AKMB Bandung
C9EC0D3B-A3CA-468C-87F1-95D474010AAE,902279,University Of Aa Zhdanev
6DE562AB-D3C6-4DED-AD5F-95D643882748,902796,Westdeutsche Akademie Fur Kommunikation
79CDEF51-4CA9-414E-8DE4-95D66D7B3A3A,004003,Akademi Komunitas Negeri Aceh Barat
C5959639-5DA9-4D47-838D-95DAF29C086C,212018,"Institut Agama Islam Daar Al-Ulum (IAIDU) Asahan, Sumatera Utara"
2785E590-0D87-4816-A400-95EABAB297C8,900953,University Of Arizona - Tucson
D3BF890F-9ED3-4D06-8604-95EBF1EFB5DD,133001,Sekolah Tinggi Ilmu Ekonomi Indonesia Banda Aceh
AB62D561-262E-476C-B553-95F897F131C9,023118,STMIK Atma Luhur
3A26728D-F394-449E-9B2B-95FFD50E5581,901984,Karlsruhe Universitat
2F3FF903-CF9C-415D-95F3-9608C5801B22,011004,Universitas Pembangunan Panca Budi
6AEF95AB-32FE-46C1-8A12-960F3A42C92A,900316,Yosu National Fisheries University
1BA4757B-BB70-4D13-AADB-9610452FFD1E,902254,The Azerbaijan Oil And Chemistry Institute
D73C315A-094D-428E-8827-96157C16EB28,073097,Sekolah Tinggi Teknologi Nurul Jadid
B2B98AC7-283C-4BC8-87D7-961C59E38F27,213632,Sekolah Tinggi Agama Islam Al Hikmah Global Cendikia Kota Depok Jawa Barat
441BCDDC-5FF0-4094-B5DD-96204CBD556B,132001,Institut Ilmu Kesehatan Medika Persada Bali
F8214245-5BA8-4E4F-8F1A-962CE58A3782,901694,Royal College Of Defence Studies
40E0CC19-AA62-4F1F-A2C2-96336B6D4F66,901334,Calvin Theological Seminary
557623E9-8ECA-476A-837D-9635E8083037,901541,Ithacca College
EC7AB313-9EDD-45A6-AD39-96378E128D2A,093026,STKIP Puangrimaggalatung Sengkang
83E3A5FC-3540-490E-9236-9638CFBFB4E7,903148,Hirosaki University
10F06D7D-0041-4A59-BDD5-963D1F9D3C76,903116,University of Bakht Al-Ruda
098AE2B0-F08B-46D3-AB18-963FFFEDA3DD,045053,Politeknik Bina Madani
DD31EE29-5F25-4BC0-9D04-964748A6A054,901377,Oral Roberts University
1EEEC876-DE58-44AC-BE29-964EEDECD44B,901459,Queens College Of City University Of New York
BD3081C3-B558-4B29-9940-9651FB343840,083057,Sekolah Tinggi Teknologi Dan Kejuruan Gianyar
E5D43A13-B99A-4CFF-838B-9653470F21B3,073150,Sekolah Tinggi Ilmu Kesehatan Kepanjen
94807316-B659-461D-920E-965E9BBD1DEE,073057,Sekolah Tinggi Teknik Malang
34D9C587-62FB-4B85-8E68-9662EB7FE911,043390,Sekolah Tinggi Ilmu Ekonomi Triguna
E9276464-5BA2-4210-B972-966769C9AF15,005010,Politeknik Negeri Bali
4CC719FC-4C1B-4F9D-8C8E-96714D5EF363,902835,University of Copenhagen
4180A900-5DDB-4ED0-899E-9672883F5D57,901986,Mannheim Universitat
6CFAA93A-31AB-41F7-8442-9678C6471B29,901526,University Of District Of Columbia
490663B7-5BF2-4BF1-98CD-96802FDABED3,213619,Sekolah Tinggi Ilmu Syariah Abu Zairi Bondowoso Jawa Timur
03348493-FE00-47CE-A257-9687941AC1E3,044162,AMIK BSI Bandung
42F20721-03B7-4A33-AD26-968AAD66E253,113030,STMIK Widya Cipta Dharma 
035B8962-2E55-4008-82F6-968AE5E18165,902323,University Of Fribourg
E0621246-A4B4-4768-8FDE-9696D14CAFC9,900612,Maejo Institute Of Agricultural Technology
969D6AB1-5C8D-4FC6-883A-9698730A0A21,025012,Politeknik Sekayu
C71E4DA8-D536-41BF-AE60-96A03E179D83,901577,University Of Birmingham
46CFD660-CADA-461D-8AC2-96A17B4E0A56,344028,Akademi Keperawatan Pemprov Bengkulu
B3DC7F2E-86E6-44A2-99F0-96A515DA5D6B,032034,Institut Tarumanagara
9CB2F1D4-2843-413F-B598-96A7B52995B3,212017,Institut Studi Islam Darussalam (ISID) Gontor Ponorogo
97B519DA-ECF0-4A7B-A35F-96AE3B1E2427,213557,Sekolah Tinggi Ekonomi Syariah Al-Falah Panceng Gresik Jawa Timur
1AE36184-394C-41AF-B7BE-96AFE904566F,125007,Politeknik Halmahera
FC0EA281-C6F7-475A-B624-96B2A4F16611,015012,Politeknik Trijaya Krama
B27C87BC-12E2-4042-ACEC-96B4619BA480,005033,Politeknik Negeri Madura
0BFE887F-2771-486F-88DA-96C35BBECDCB,093189,Sekolah Tinggi Manajemen Informatika dan Komputer Bina Adinata
13BEE595-83E8-44DF-BDCE-96D7C26E72E3,093075,Sekolah Tinggi Ilmu Pertanian Puangrimanggalatung
BB7AF82A-0CE0-42CE-9D23-96DA718037B9,076007,Akademi Komunitas Nurul Jadid
CDC0DE12-34FE-48E9-9457-96E164912F80,032033,Institut Bisnis dan Komunikasi Swadaya
B732A6A2-689A-4433-9DAB-96ED66C9CFA8,041001,Universitas Ibn Khaldun Bogor
98C3E379-A3CE-450A-B574-96EDFB008F25,902222,Norwegian Institute For Special Education
A24092BC-F161-42F1-B6CC-96F95A8A35A6,902194,Veszprem University For Chemical Industry
0B85F2EB-B819-48E6-B801-9700E2F33397,213575,STIT Darul Ulum Kubu Raya Kalimantan Barat 
EEBAB860-E96F-426A-9A20-97056ECC3282,901150,Princeton University
A5ED258E-422F-4F09-A02C-970C6ABC7A85,073189,Sekolah Tinggi Ilmu Kesehatan Griya Husada Surabaya
19887E75-A687-4E76-80E7-9713B44CF086,153011,Sekolah Tinggi Ilmu Teknologi Kelautan
7644F071-2FAD-4B4C-A23D-9721A6643A13,042032,Institut Prima Bangsa
25BAC57E-892D-46FF-927D-9736989DBF96,114077,Akademi Kebidanan Bunga Husada
E6AE2A69-7156-460B-9539-9737F5E1898F,213368,"STAI Raudhatul Akmal, Deli Serdang, Sumatera Utara"
E6BF5FF3-1974-40CA-8046-973A4EE6C7E9,233185,Sekolah Tinggi Teologi Siloam Medan
EBDB7C05-4FAC-4D3C-9F3A-974A3D20DE2F,033080,STMIK Jayakarta
CBD6904C-4423-4FA8-9D81-974FC9E63077,902093,Collegii S Joannis Berchmans Pullacensis
984844B5-152B-47AE-B197-9753FA0C72A9,083016,Sekolah Tinggi Ilmu Ekonomi 45 Mataram
8C080D51-D3A5-445A-A563-975426A0C94C,212060,Institut Islam Mambaul Ulum Surakarta 
B5FDDAF8-3E41-4FF7-8C5B-9760EE6517B1,900761,Hunan University
93C0D5A9-DA9C-4535-B782-976907C19755,902462,Otago Polytechnic
450237A5-A55B-437C-B918-976A4CE8D5E1,365001,Politeknik Ilmu Pemasyarakatan
35D008B6-3BA6-43FE-97BF-9774A2ABDDA2,133037,STIKES Bina Nusantara
FF109C14-8EA3-4954-ACC0-977D0E961143,233328,STT Rumah Murid Kristus Bitung
9789A40C-B5EC-4B38-96B4-97819156E3D5,163056,Sekolah Tinggi Ilmu Kesehatan Gunung Maria Tomohon
45D5B616-2F46-448F-B741-9783192B6FD7,901127,University Of Mississippi
551A4083-E299-43DD-A144-9787712E64EF,405016,Poltekkes Kemenkes Surabaya
6DCC4CD4-4473-414B-9D28-9788D7832B0F,903272,The University Of The Arts
40D396A5-5AF3-42DD-9167-978F1CF85971,903223,Global University
8B44B3B2-2F8C-41B3-8F08-97907427E89D,902454,Manukau Institute Of Technology
CB26C86B-9694-448A-9CA8-97A6BEF845D4,103005,Sekolah Tinggi Ilmu Hukum Painan
F3153B58-AD52-4B0A-A789-97A78B2E2E04,213705,Sekolah Tinggi Agama Islam Ahmad Sibawayhie
2E693FA4-EB36-457F-B9CE-97ACBA290A9C,900204,Chonbuk National University
0C8B67F3-7D3B-4791-8D92-97ADEADC2A68,902560,National Defense University
37FE37BF-1E9C-43E3-B35D-97BBDD5C86D8,033047,Sekolah Tinggi Manajemen Industri Indonesia
9DDFD466-4434-45D3-A4E1-97BF64DBACDE,900758,Central South University Of Technology
8FAB9B35-491C-4B53-9600-97CA6DFD85D6,094120,Akademi Keperawatan Toraya
0FE20493-44B0-49A1-8C66-97CBB0D4EC62,901702,University Of Saint Andrews
0F2410AA-3869-48AB-AB52-97E03D946C87,134035,Akademi Keperawatan Ibnu Sina Kota Sabang
687A163F-A649-4FC0-9837-97E473C46CD0,093196,Sekolah Tinggi Ilmu Kesehatan Salewangang Maros
8C0BF4CA-A5DA-4060-B91F-97F4A2025C3D,073088,STIA Dan Manajemen Kepelabuhan Barunawati
B6B00296-91E6-4C52-A306-97F70C2DC2D7,900730,China Textile University
45B23DA3-BD10-4F47-A61B-97FC2A1ACC59,902392,University Of Western Sydney
961FCEDE-7FF4-4EE1-BC75-980AE226B821,071022,Universitas Mayjen Sungkono
EB86EE5C-9C9F-412A-9D76-9813D90DFEF7,091061,Universitas Muhammadiyah Bulukumba
F4A68D96-1F38-4978-BA91-981B0AA365D2,131012,Universitas Islam Kebangsaan Indonesia
ABFB422B-B1B3-40BD-8FA4-981E946C6DAB,212079,Institut Agama Islam Sumbar
BD029AC7-3098-4289-91EE-9823D29A4234,902446,The Australian Institute of Music
A16AF82F-D32C-485B-BC89-982A7889D337,071019,Universitas Katolik Darma Cendika
500AD7C7-96C2-4909-A830-9830674BACA8,034099,Akademi Bahasa Asing Santa Ursula
21CF330B-2610-4E99-AF60-9830EE4E1C65,902532,Dundee College
64AE3695-FBF2-42AF-A95A-983775C5F2A2,901340,Eastern Michigan University
AE56184E-BF0D-4D16-AD64-983ED842647D,900559,University of Hudderfield at Malaysia
65513422-0BE9-4ACD-B580-984C7FE9AA88,073060,Sekolah Tinggi Teknologi Industri Turen
673E45EF-B21D-434B-ACA3-98501FBB28F1,233040,Sekolah Tinggi Teologi Injili Bethsaida Medan
CCBB3759-3649-4A9E-87EC-9850513856CC,041088,Universitas Sutomo
8A19329C-B789-4A6F-A1B3-98528C11C6C1,901288,Saint Michaels College
978B1ACD-AD80-4B35-B7CF-986826419227,901052,Illinois Institute Of Technology
3C48A4E7-6A79-4A42-95C9-986A84530C0A,104111,Akademi Kebidanan Amanah Muara Bungo
4F6486AA-2568-4846-A10C-987A35825CC1,013004,Sekolah Tinggi Bahasa Asing Swadaya Medan
A2F8330E-EE7C-4F25-A61B-987ABF2194A0,031027,Universitas Respati Indonesia
7B476EE2-302E-4CA0-A0B2-9881523DFD4E,072033,Institut Teknologi dan Bisnis Trenggalek
2CED150D-BA20-456D-A433-988E332FA09F,035017,Politeknik Hang Tuah Jakarta
52F4A4A2-63C9-4C68-9A4E-988FD859C27B,213307,STIT YPI Payakumbuh
BCBE41F3-C35B-4591-8C20-989711DDD04D,001050,Universitas Borneo Tarakan
6D52FFB3-F55D-422A-84F8-98A1E2FC37BE,900507,Lincoln University Collaboration Kdu College
38A1591D-CEB2-46D1-BA41-98A9A42EFA0D,901137,Washington University In St Louis
88070452-3F6B-4FD1-A1C9-98BD21E04DCD,213387,STAI Mamba`ul Ulum Surakarta (STAIMUS)
CE4F0379-256E-4D0E-B265-98BE63CCD950,903355,Babes-Bolyai University
ECEAE05E-09E5-4FED-92EF-98D189419759,034205,Akademi Manajemen Keuangan BSI Jakarta
860D3087-5684-4DE8-B892-98D5EF046E61,103069,Sekolah Tinggi Ilmu Administrasi Setih Setio
6ECC05EB-9311-4E4F-AF65-98DB8AA77A3B,901672,University Of Sunderland
F35BF812-0763-4D5B-998B-98DE38A52731,901319,American Graduate School Of International Management
BAEC3656-330B-427C-8BFF-98E4764C7751,212036,Institut Agama Islam (IAI) Pangeran Diponegoro Nganjuk
254B3F5B-CECB-4CAC-A578-98EA00397F16,901118,University Of Michigan - Ann Arbor
39B7560F-D61E-47D4-B905-98EC2705D45F,900595,Burapha University
F6F5807D-F772-4F4F-9402-98F26F600592,103027,Sekolah Tinggi Ilmu Ekonomi Jambi
C403E885-3B30-433B-83AA-98FABD195806,021045,Universitas Pertiba
41DE6225-4D0D-44AE-B96C-98FDF9C7CCF6,213005,STIT Muhammadiyah Aceh Barat Daya
64544B03-CF88-479C-A81C-990351C32D4C,233305,Sekolah Tinggi Agama Kristen Pais Talaud
1472DFB7-711B-4D5B-A57F-9905F64D87EC,053027,Sekolah Tinggi Ilmu Kesehatan Wira Husada
DBE0674F-9F67-433B-9102-990D0AAD3FB9,033063,STMIK Swadharma
9928C240-B9BD-4A4D-A0DE-99148D5A9AA4,903347,Universidad Del Pais Vasco
5FFEBDE0-C423-4D2C-94AB-991BAEB76B32,203038,Sekolah Tinggi Agama Islam Negeri Sultan Abdurrahman Kepulauan Riau 
1B1D83D9-1392-40B3-A557-992AEA746A4C,902975,Institut National Des Langues Et Civilisations Orientales
0A354DB7-D7BF-457D-BC8B-994939BA1F66,023072,Sekolah Tinggi Ilmu Ekonomi Bina Warga
A4CF41A0-17CA-41C3-922E-994CC5489F23,143039,Sekolah Tinggi Bio Sains Swadiri
5A7A9A8B-4B3F-45BD-B6FE-995102DA33E5,213325,"STIT Raudhatul Ulum, Sakatiga Indralaya, Kota Palembang, Sumatera Selatan"
588562A0-EA11-49CD-9415-9954D5FF13CA,043202,Sekolah Tinggi Teknologi Ar-rahmah Cianjur
2204E425-9316-4740-A611-9955084E74B6,902026,Fachhochschule Dusseldorf
9FD8186E-2616-4842-8850-995C294FCBAE,175011,Politeknik Bintan Cakrawala
B2982FEA-1C8B-4674-98C8-995C98D86703,901409,Community College Of Allegheny County
3B70E9CD-34CA-412F-A467-9973DED44218,903270,Folkwang Universität der Künste
CF9CB20A-6680-4C92-8301-997AB265C6F1,901317,Alabama Agriculture And Mechanical University
0ECE3C2E-3D44-451D-B18F-997DB351D851,344052,Akademi Keperawatan Pemkab Belu
7686F73D-F98E-4F9F-ADA6-997EF7A37A43,092026,Institut Teknologi dan Bisnis Muhammadiyah Kolaka
4941A3AB-B144-43D7-9789-99821738A314,233109,Sekolah Tinggi Teologi Doulos Jakarta
83B836EC-E2DA-4CD5-9517-998EC67032B8,902667,Free University of Bozen-Bolzano
8E1B42DA-9F1C-403D-A24C-9992096789F8,064122,Akademi Kebidanan Panti Wilasa
8EE95D44-37EB-4866-94A2-99947B0FDDC9,034232,Akademi Keperawatan Yayasan Perguruan Djubleg Ranuatmadja
02D8161A-8D68-47F5-A053-99966FF9B9CB,901748,Chambre De Commerce Er Dindustrie De Paris
80194D5B-A9FA-444A-BD80-99A18C2563B9,094083,Akademi Kebidanan Madani Sinjai
8674ABFD-F00C-493E-A0BE-99A4F97E9F62,900033,National Graduate Institute For Policy Studies
06081384-D35E-4962-B996-99A921B4E03F,013175,STIKES Widya Husada Medan 
B068ECE1-FC6D-41A3-925E-99B7FF095460,033068,Sekolah Tinggi Manajemen Ipmi
C7D4EC9B-402F-45B4-BD02-99C5FAA67376,900540,Napier University At Malaysia
4CF22367-045F-4E39-8803-99C98CD8534D,043327,STISIP Guna Nusantara
E71AB013-DE6C-4ED9-806F-99DABBC6FC3C,902590,"The Citadel, The Military College of South Carolina"
FE175407-8AC4-49F0-9D73-99E0719A27BF,041085,Universitas Tangerang Raya
E3BC285E-422C-4E34-A479-99E1C9478CE7,104078,AMIK Depati Parbo Kerinci
53A733EE-265A-49B2-88E4-99EA3A2CDC5C,114104,Institut Teknologi Kesehatan dan Sains Wiyata Husada Samarinda
688C906A-C4AE-4839-8E49-99F2945884A5,035012,Politeknik Soca
B0A65EE4-4A51-431A-A513-99F38A0EA41C,903337,Universiti Kuala Lumpur
4B7B6BEC-DD8A-4F05-A50C-9A0CAD99D87D,063027,Sekolah Tinggi Ilmu Ekonomi Wijaya Mulya
17F156D9-7DEC-4F94-AE50-9A12747FD2E5,901085,Pittsburg State University
5F02FE78-EBA6-47CE-884B-9A143B2E11C9,054024,Akademi Telekomunikasi Indonesia Sleman
907B7DF2-FD89-47E6-A82D-9A171A150F26,212092,Institut Agama Islam Ar-Risalah Inhil Riau
ADB90537-65C6-4A63-B585-9A19AAA96BAD,901873,Vrije Universite Brussel
1ED51399-43C8-4071-865A-9A2015664D49,114037,ASMI Tanjung Selor
9C3D89B9-04E8-4BAE-8C11-9A22F44693F0,093019,Sekolah Tinggi Ilmu Ekonomi YPUP Makassar
D40688FD-667D-4E3B-A35E-9A3242549F81,063106,Sekolah Tinggi Ilmu Kesehatan Muhammadiyah Kendal
E4B9F257-FF05-4F79-AC41-9A33B7B96B00,073021,Sekolah Tinggi Ilmu Hukum Sunan Giri
9B25EE9E-AACA-41D9-9D66-9A3D02A0CF7B,213476,STID Dirosat Islamiyah Al-Hikmah Mampang Jakarta Selatan
F90FD5AE-C69E-4A78-9FF7-9A3D22B7E5DF,202004,IAIN Sultan Thaha Saifuddin Jambi
3AB39B6C-89AD-465D-8483-9A440580653F,024121,Akademi Kebidanan Dehasen Bengkulu
13F44799-130D-4302-BEFB-9A4F739C460B,092017,Institut Teknologi Kesehatan dan Sains Muhammadiyah Sidrap
5CCCFA85-35C6-4067-B92F-9A53E6E47A2E,902158,University Of Warsaw
CC93EC5F-ED00-40E6-84C7-9A59CA71FA97,071107,Universitas dr. Soebandi
84D68EBF-C268-480F-B106-9A6F7D34A2E2,033156,Sekolah Tinggi Ilmu Kesehatan Medistra Indonesia
